MoMo更新,#genre#
2026-01-02 02:48:15,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8

上海电信,#genre#
CCTV14HD,http://116.235.57.59:4022/rtp/233.18.204.80:5140
CCTV15HD,http://116.235.57.59:4022/rtp/233.18.204.81:5140
CCTV16HD,http://116.235.57.59:4022/rtp/233.18.204.82:5140
CCTV17HD,http://116.235.57.59:4022/rtp/233.18.204.83:5140
CETV1HD,http://116.235.57.59:4022/rtp/233.18.204.98:5140
CETV4HD,http://116.235.57.59:4022/rtp/233.18.204.111:5140
CETV早期教育HD,http://116.235.57.59:4022/rtp/233.18.204.187:5140
四川卫视4KHD,http://116.235.57.59:4022/rtp/233.18.204.99:5140
重庆卫视HD,http://116.235.57.59:4022/rtp/233.18.204.100:5140
江苏卫视HD,http://116.235.57.59:4022/rtp/233.18.204.85:5140
浙江卫视HD,http://116.235.57.59:4022/rtp/233.18.204.84:5140
东方卫视HD,http://116.235.57.59:4022/rtp/233.18.204.51:5140
深圳卫视HD,http://116.235.57.59:4022/rtp/233.18.204.89:5140
北京卫视HD,http://116.235.57.59:4022/rtp/233.18.204.87:5140
山东卫视HD,http://116.235.57.59:4022/rtp/233.18.204.91:5140
天津卫视HD,http://116.235.57.59:4022/rtp/233.18.204.97:5140
贵州卫视HD,http://116.235.57.59:4022/rtp/233.18.204.101:5140
云南卫视HD,http://116.235.57.59:4022/rtp/233.18.204.106:5140
广西卫视HD,http://116.235.57.59:4022/rtp/233.18.204.107:5140
黑龙江卫视HD,http://116.235.57.59:4022/rtp/233.18.204.90:5140
安徽卫视HD,http://116.235.57.59:4022/rtp/233.18.204.93:5140
山西卫视HD,http://116.235.57.59:4022/rtp/233.18.204.211:5140
江西卫视HD,http://116.235.57.59:4022/rtp/233.18.204.95:5140
湖北卫视HD,http://116.235.57.59:4022/rtp/233.18.204.92:5140
陕西卫视HD,http://116.235.57.59:4022/rtp/233.18.204.223:5140
东南卫视HD,http://116.235.57.59:4022/rtp/233.18.204.94:5140
吉林卫视HD,http://116.235.57.59:4022/rtp/233.18.204.108:5140
辽宁卫视HD,http://116.235.57.59:4022/rtp/233.18.204.96:5140
内蒙古卫视HD,http://116.235.57.59:4022/rtp/233.18.204.217:5140
湖南卫视HD,http://116.235.57.59:4022/rtp/233.18.204.86:5140
广东卫视HD,http://116.235.57.59:4022/rtp/233.18.204.88:5140
河南卫视HD,http://116.235.57.59:4022/rtp/233.18.204.105:5140
河北卫视HD,http://116.235.57.59:4022/rtp/233.18.204.103:5140
宁夏卫视HD,http://116.235.57.59:4022/rtp/233.18.204.230:5140
甘肃卫视HD,http://116.235.57.59:4022/rtp/233.18.204.110:5140
青海卫视HD,http://116.235.57.59:4022/rtp/233.18.204.112:5140
新疆卫视HD,http://116.235.57.59:4022/rtp/233.18.204.220:5140
西藏卫视HD,http://116.235.57.59:4022/rtp/233.18.204.222:5140
兵团卫视HD,http://116.235.57.59:4022/rtp/233.18.204.221:5140
三沙卫视HD,http://116.235.57.59:4022/rtp/233.18.204.172:5140
第一财经HD,http://116.235.57.59:4022/rtp/233.18.204.65:5140
第一财经HD,http://116.235.57.59:4022/rtp/233.18.204.59:5140
CCTV1SD,http://116.235.57.59:4022/rtp/233.18.204.20:5140
CCTV2SD,http://116.235.57.59:4022/rtp/233.18.204.21:5140
CCTV3SD,http://116.235.57.59:4022/rtp/233.18.204.22:5140
CCTV4SD,http://116.235.57.59:4022/rtp/233.18.204.23:5140
CCTV5SD,http://116.235.57.59:4022/rtp/233.18.204.24:5140
CCTV6SD,http://116.235.57.59:4022/rtp/233.18.204.25:5140
CCTV7SD,http://116.235.57.59:4022/rtp/233.18.204.26:5140
CCTV8SD,http://116.235.57.59:4022/rtp/233.18.204.27:5140
CCTV9SD,http://116.235.57.59:4022/rtp/233.18.204.40:5140
CCTV10SD,http://116.235.57.59:4022/rtp/233.18.204.29:5140
CCTV11SD,http://116.235.57.59:4022/rtp/233.18.204.30:5140
CCTV12SD,http://116.235.57.59:4022/rtp/233.18.204.31:5140
CCTV13SD,http://116.235.57.59:4022/rtp/233.18.204.32:5140
CCTV14SD,http://116.235.57.59:4022/rtp/233.18.204.33:5140
CCTV15SD,http://116.235.57.59:4022/rtp/233.18.204.34:5140
CCTV17SD,http://116.235.57.59:4022/rtp/233.18.204.35:5140
CETV1SD,http://116.235.57.59:4022/rtp/233.18.204.153:5140
CETV2SD,http://116.235.57.59:4022/rtp/233.18.204.154:5140
CGTNSD,http://116.235.57.59:4022/rtp/233.18.204.28:5140
重庆卫视SD,http://116.235.57.59:4022/rtp/233.18.204.143:5140
江苏卫视SD,http://116.235.57.59:4022/rtp/233.18.204.120:5140
东方卫视SD,http://116.235.57.59:4022/rtp/233.18.204.1:5140
深圳卫视SD,http://116.235.57.59:4022/rtp/233.18.204.146:5140
北京卫视SD,http://116.235.57.59:4022/rtp/233.18.204.210:5140
北京卫视SD,http://116.235.57.59:4022/rtp/233.18.204.118:5140
山东卫视SD,http://116.235.57.59:4022/rtp/233.18.204.125:5140
天津卫视SD,http://116.235.57.59:4022/rtp/233.18.204.129:5140
贵州卫视SD,http://116.235.57.59:4022/rtp/233.18.204.144:5140
四川卫视SD,http://116.235.57.59:4022/rtp/233.18.204.124:5140
云南卫视SD,http://116.235.57.59:4022/rtp/233.18.204.136:5140
广西卫视SD,http://116.235.57.59:4022/rtp/233.18.204.123:5140
黑龙江卫视SD,http://116.235.57.59:4022/rtp/233.18.204.139:5140
安徽卫视SD,http://116.235.57.59:4022/rtp/233.18.204.127:5140
山西卫视SD,http://116.235.57.59:4022/rtp/233.18.204.132:5140
江西卫视SD,http://116.235.57.59:4022/rtp/233.18.204.130:5140
湖北卫视SD,http://116.235.57.59:4022/rtp/233.18.204.142:5140
陕西卫视SD,http://116.235.57.59:4022/rtp/233.18.204.135:5140
东南卫视SD,http://116.235.57.59:4022/rtp/233.18.204.128:5140
吉林卫视SD,http://116.235.57.59:4022/rtp/233.18.204.131:5140
辽宁卫视SD,http://116.235.57.59:4022/rtp/233.18.204.126:5140
内蒙古卫视SD,http://116.235.57.59:4022/rtp/233.18.204.141:5140
湖南卫视SD,http://116.235.57.59:4022/rtp/233.18.204.119:5140
广东卫视SD,http://116.235.57.59:4022/rtp/233.18.204.138:5140
河南卫视SD,http://116.235.57.59:4022/rtp/233.18.204.145:5140
河北卫视SD,http://116.235.57.59:4022/rtp/233.18.204.140:5140
宁夏卫视SD,http://116.235.57.59:4022/rtp/233.18.204.117:5140
甘肃卫视SD,http://116.235.57.59:4022/rtp/233.18.204.137:5140
青海卫视SD,http://116.235.57.59:4022/rtp/233.18.204.133:5140
新疆卫视SD,http://116.235.57.59:4022/rtp/233.18.204.147:5140
西藏卫视SD,http://116.235.57.59:4022/rtp/233.18.204.134:5140
兵团卫视SD,http://116.235.57.59:4022/rtp/233.18.204.148:5140
三沙卫视SD,http://116.235.57.59:4022/rtp/233.18.204.149:5140
第一财经SD,http://116.235.57.59:4022/rtp/233.18.204.5:5140

云南电信,#genre#
云南卫视,http://106.59.2.207:55555/rtp/239.200.200.145:8840
CCTV-1综合,http://106.59.2.207:55555/udp/239.200.201.135:8880
CCTV-1综合,http://106.59.2.207:55555/udp/239.200.200.70:8008
CCTV-1综合,http://106.59.2.207:55555/udp/239.200.200.95:8044
CCTV-1综合,http://106.59.2.207:55555/rtp/239.200.200.2:8080
CCTV-1综合,http://106.59.2.207:55555/rtp/239.200.200.14:8852
CCTV-1综合,http://106.59.2.207:55555/rtp/239.200.201.45:8800
CCTV-1综合,http://106.59.2.207:55555/rtp/239.200.200.117:8712
CCTV-2财经,http://106.59.2.207:55555/udp/239.200.200.104:8084
CCTV-3综艺,http://106.59.2.207:55555/udp/239.200.200.18:9008
CCTV-4中文国际,http://106.59.2.207:55555/udp/239.200.200.128:8652
CCTV-5体育,http://106.59.2.207:55555/udp/239.200.200.20:9016
CCTV-5+体育赛事,http://106.59.2.207:55555/rtp/239.200.200.9:8004
CCTV-6电影,http://106.59.2.207:55555/rtp/239.200.200.21:9020
CCTV-7国防军事,http://106.59.2.207:55555/udp/239.200.200.105:8104
CCTV-8电视剧,http://106.59.2.207:55555/udp/239.200.200.23:9028
CCTV-9纪录,http://106.59.2.207:55555/udp/239.200.200.106:8112
CCTV-10科教,http://106.59.2.207:55555/rtp/239.200.200.107:8116
CCTV-11戏曲,http://106.59.2.207:55555/rtp/239.200.201.125:8480
CCTV-12社会与法,http://106.59.2.207:55555/udp/239.200.200.108:8124
CCTV-13新闻,http://106.59.2.207:55555/udp/239.200.201.170:8620
CCTV-14少儿,http://106.59.2.207:55555/udp/239.200.200.109:8132
CCTV-15音乐,http://106.59.2.207:55555/rtp/239.200.201.112:8496
CCTV-16奥林匹克,http://106.59.2.207:55555/rtp/239.200.200.193:8776
CCTV-16奥林匹克4K,http://106.59.2.207:55555/rtp/239.200.200.194:8780
CCTV-17农业农村,http://106.59.2.207:55555/rtp/239.200.201.128:8504
CCTV4K超高清,http://106.59.2.207:55555/rtp/239.200.200.202:8784
安徽卫视,http://106.59.2.207:55555/udp/239.200.200.129:8720
北京卫视,http://106.59.2.207:55555/rtp/239.200.200.5:8024
东方卫视,http://106.59.2.207:55555/udp/239.200.200.8:8032
浙江卫视,http://106.59.2.207:55555/udp/239.200.200.141:8724
湖北卫视,http://106.59.2.207:55555/rtp/239.200.200.68:8772
湖南卫视,http://106.59.2.207:55555/rtp/239.200.200.6:8012
吉林卫视,http://106.59.2.207:55555/udp/239.200.201.127:8792
江苏卫视,http://106.59.2.207:55555/udp/239.200.200.7:8028
江西卫视,http://106.59.2.207:55555/udp/239.200.201.79:8876
深圳卫视,http://106.59.2.207:55555/rtp/239.200.200.67:8776
四川卫视,http://106.59.2.207:55555/udp/239.200.201.137:8796
东南卫视,http://106.59.2.207:55555/udp/239.200.201.69:8764
甘肃卫视,http://106.59.2.207:55555/udp/239.200.200.186:8356
广东卫视,http://106.59.2.207:55555/udp/239.200.201.35:8768
山东卫视,http://106.59.2.207:55555/rtp/239.200.200.168:8748
贵州卫视,http://106.59.2.207:55555/udp/239.200.201.119:8788
海南卫视,http://106.59.2.207:55555/udp/239.200.201.159:8408
河南卫视,http://106.59.2.207:55555/udp/239.200.201.158:8412
天津卫视,http://106.59.2.207:55555/udp/239.200.200.69:1234
黑龙江卫视,http://106.59.2.207:55555/rtp/239.200.200.66:8016
辽宁卫视,http://106.59.2.207:55555/udp/239.200.200.167:8736
广西卫视,http://106.59.2.207:55555/rtp/239.200.200.53:8280
重庆卫视,http://106.59.2.207:55555/rtp/239.200.200.49:8264
宁夏卫视,http://106.59.2.207:55555/rtp/239.200.200.60:8308
青海卫视,http://106.59.2.207:55555/rtp/239.200.200.58:8300
山西卫视,http://106.59.2.207:55555/rtp/239.200.200.56:8292
陕西卫视,http://106.59.2.207:55555/rtp/239.200.200.55:8288
新疆卫视,http://106.59.2.207:55555/rtp/239.200.200.62:8316
西藏卫视,http://106.59.2.207:55555/rtp/239.200.200.61:8312
三沙卫视,http://106.59.2.207:55555/rtp/239.200.201.136:8140
CCTV-4美洲,http://106.59.2.207:55555/rtp/239.200.201.181:4220
CCTV-4欧洲,http://106.59.2.207:55555/rtp/239.200.201.180:4220
CETV1,http://106.59.2.207:55555/udp/239.200.201.49:8756
CETV2,http://106.59.2.207:55555/rtp/239.200.201.121:8780
CETV4,http://106.59.2.207:55555/rtp/239.200.201.122:8784
CGTN英语,http://106.59.2.207:55555/udp/239.200.200.30:8500
CGTN英语,http://106.59.2.207:55555/udp/239.200.201.182:4220
CGTN纪录,http://106.59.2.207:55555/udp/239.200.201.183:4220
CGTN阿拉伯语,http://106.59.2.207:55555/udp/239.200.201.186:4220
CGTN俄语,http://106.59.2.207:55555/udp/239.200.201.187:4220
CGTN西班牙语,http://106.59.2.207:55555/udp/239.200.201.184:4220
CGTN法语,http://106.59.2.207:55555/rtp/239.200.201.185:4220
中国交通,http://106.59.2.207:55555/udp/239.200.201.138:8556

北京电信,#genre#
北京卫视,http://115.171.80.52:1688/rtp/225.1.8.21:8002
北京卫视4K超高清,http://115.171.80.52:1688/udp/225.1.8.120:8002
北京卫视4K超高清,http://115.171.80.52:1688/rtp/225.1.8.128:8002
CCTV-1综合,http://115.171.80.52:1688/rtp/225.1.8.1:8008
CCTV-2财经,http://115.171.80.52:1688/rtp/225.1.8.2:8084
CCTV-3综艺,http://115.171.80.52:1688/rtp/225.1.8.88:8000
CCTV-4中文国际,http://115.171.80.52:1688/rtp/225.1.8.4:8092
CCTV-5体育,http://115.171.80.52:1688/rtp/225.1.8.89:8000
CCTV-5+体育赛事,http://115.171.80.52:1688/rtp/225.1.8.20:8004
CCTV-6电影,http://115.171.80.52:1688/rtp/225.1.8.84:8000
CCTV-7国防军事,http://115.171.80.52:1688/rtp/225.1.8.7:8104
CCTV-8电视剧,http://115.171.80.52:1688/rtp/225.1.8.85:8000
CCTV-9纪录,http://115.171.80.52:1688/rtp/225.1.8.9:8112
CCTV-10科教,http://115.171.80.52:1688/rtp/225.1.8.10:8116
CCTV-11戏曲,http://115.171.80.52:1688/rtp/225.1.8.73:8120
CCTV-12社会与法,http://115.171.80.52:1688/rtp/225.1.8.12:8124
CCTV-13新闻,http://115.171.80.52:1688/rtp/225.1.8.168:8130
CCTV-14少儿,http://115.171.80.52:1688/rtp/225.1.8.14:8132
CCTV-15音乐,http://115.171.80.52:1688/rtp/225.1.8.74:8136
CCTV-17农业农村,http://115.171.80.52:1688/rtp/225.1.8.17:8144
湖南卫视,http://115.171.80.52:1688/udp/225.1.8.41:8012
深圳卫视,http://115.171.80.52:1688/udp/225.1.8.43:8020
江苏卫视,http://115.171.80.52:1688/udp/225.1.8.44:8028
东方卫视,http://115.171.80.52:1688/udp/225.1.8.45:8032
浙江卫视,http://115.171.80.52:1688/udp/225.1.8.46:8036
湖北卫视,http://115.171.80.52:1688/udp/225.1.8.47:8044
天津卫视,http://115.171.80.52:1688/udp/225.1.8.48:8044
广东卫视,http://115.171.80.52:1688/udp/225.1.8.49:8048
山东卫视,http://115.171.80.52:1688/udp/225.1.8.50:8052
辽宁卫视,http://115.171.80.52:1688/udp/225.1.8.51:8056
安徽卫视,http://115.171.80.52:1688/udp/225.1.8.52:8064
河北卫视,http://115.171.80.52:1688/udp/225.1.8.76:8002
贵州卫视,http://115.171.80.52:1688/udp/225.1.8.77:8076
东南卫视,http://115.171.80.52:1688/udp/225.1.8.79:8148
江西卫视,http://115.171.80.52:1688/udp/225.1.8.171:8166
重庆卫视,http://115.171.80.52:1688/udp/225.1.8.172:8162
江西卫视,http://115.171.80.52:1688/rtp/225.1.1.9:8164
黑龙江卫视,http://115.171.80.52:1688/udp/225.1.8.42:8016
云南卫视,http://115.171.80.52:1688/rtp/225.1.8.139:8108
河南卫视,http://115.171.80.52:1688/rtp/225.1.8.140:8128
四川卫视,http://115.171.80.52:1688/rtp/225.1.8.142:8288
广西卫视,http://115.171.80.52:1688/rtp/225.1.8.152:8300
吉林卫视,http://115.171.80.52:1688/rtp/225.1.8.153:8200
陕西卫视,http://115.171.80.52:1688/rtp/225.1.8.154:8140
山西卫视,http://115.171.80.52:1688/rtp/225.1.8.155:8172
内蒙古卫视,http://115.171.80.52:1688/rtp/225.1.8.156:8176
青海卫视,http://115.171.80.52:1688/rtp/225.1.8.157:8184
海南卫视,http://115.171.80.52:1688/rtp/225.1.8.158:8304
宁夏卫视,http://115.171.80.52:1688/rtp/225.1.8.159:8124
西藏卫视,http://115.171.80.52:1688/rtp/225.1.8.160:8164
新疆卫视,http://115.171.80.52:1688/rtp/225.1.8.161:8160
甘肃卫视,http://115.171.80.52:1688/rtp/225.1.8.162:8188
厦门卫视,http://115.171.80.52:1688/rtp/225.1.8.166:4120
兵团卫视,http://115.171.80.52:1688/rtp/225.1.8.167:4120
三沙卫视,http://115.171.80.52:1688/rtp/225.1.8.78:4120
CETV1,http://115.171.80.52:1688/udp/225.1.8.32:8152
CETV2,http://115.171.80.52:1688/rtp/225.1.8.193:4120
CETV4,http://115.171.80.52:1688/rtp/225.1.8.195:4120
CGTN英语,http://115.171.80.52:1688/rtp/225.1.8.116:8056
CCTV-1综合,http://115.171.80.52:1688/rtp/225.1.8.33:8002
CCTV-1综合,http://115.171.80.52:1688/rtp/225.1.8.53:8060
CCTV-1综合,http://115.171.80.52:1688/rtp/225.1.8.81:8176
CCTV-1综合,http://115.171.80.52:1688/rtp/225.1.8.126:8002
CCTV-1综合,http://115.171.80.52:1688/rtp/225.1.8.194:4120
CCTV-1综合,http://115.171.80.52:1688/rtp/225.1.8.210:8068

北京联通,#genre#
北京卫视,http://114.254.37.254:18888/rtp/239.3.1.241:8000
CCTV-1综合,http://114.254.37.254:18888/rtp/239.3.1.129:8008
CCTV-2财经,http://114.254.37.254:18888/rtp/239.3.1.60:8084
CCTV-3综艺,http://114.254.37.254:18888/rtp/239.3.1.172:8001
CCTV-4中文国际,http://114.254.37.254:18888/rtp/239.3.1.105:8092
CCTV-5体育,http://114.254.37.254:18888/rtp/239.3.1.173:8001
CCTV-5+体育赛事,http://114.254.37.254:18888/rtp/239.3.1.130:8004
CCTV-6电影,http://114.254.37.254:18888/rtp/239.3.1.174:8001
CCTV-7国防军事,http://114.254.37.254:18888/rtp/239.3.1.61:8104
CCTV-8电视剧,http://114.254.37.254:18888/rtp/239.3.1.175:8001
CCTV-9纪录,http://114.254.37.254:18888/rtp/239.3.1.62:8112
CCTV-10科教,http://114.254.37.254:18888/rtp/239.3.1.63:8116
CCTV-11戏曲,http://114.254.37.254:18888/rtp/239.3.1.152:8120
CCTV-12社会与法,http://114.254.37.254:18888/rtp/239.3.1.64:8124
CCTV-13新闻,http://114.254.37.254:18888/rtp/239.3.1.124:8128
CCTV-14少儿,http://114.254.37.254:18888/rtp/239.3.1.65:8132
CCTV-15音乐,http://114.254.37.254:18888/rtp/239.3.1.153:8136
CCTV-16奥林匹克,http://114.254.37.254:18888/rtp/239.3.1.184:8001
CCTV-17农业农村,http://114.254.37.254:18888/rtp/239.3.1.151:8144
湖南卫视,http://114.254.37.254:18888/rtp/239.3.1.132:8012
东方卫视,http://114.254.37.254:18888/rtp/239.3.1.136:8032
浙江卫视,http://114.254.37.254:18888/rtp/239.3.1.137:8036
江苏卫视,http://114.254.37.254:18888/rtp/239.3.1.135:8028
深圳卫视,http://114.254.37.254:18888/rtp/239.3.1.134:8020
广东卫视,http://114.254.37.254:18888/rtp/239.3.1.142:8048
安徽卫视,http://114.254.37.254:18888/rtp/239.3.1.211:8064
天津卫视,http://114.254.37.254:18888/rtp/239.3.1.141:1234
重庆卫视,http://114.254.37.254:18888/rtp/239.3.1.122:8160
山东卫视,http://114.254.37.254:18888/rtp/239.3.1.209:8052
河北卫视,http://114.254.37.254:18888/rtp/239.3.1.148:8072
辽宁卫视,http://114.254.37.254:18888/rtp/239.3.1.210:8056
湖北卫视,http://114.254.37.254:18888/rtp/239.3.1.138:8044
吉林卫视,http://114.254.37.254:18888/rtp/239.3.1.240:8172
贵州卫视,http://114.254.37.254:18888/rtp/239.3.1.149:8076
东南卫视,http://114.254.37.254:18888/rtp/239.3.1.156:8148
江西卫视,http://114.254.37.254:18888/rtp/239.3.1.123:8164
海南卫视,http://114.254.37.254:18888/rtp/239.3.1.45:8304
黑龙江卫视,http://114.254.37.254:18888/rtp/239.3.1.133:8016
云南卫视,http://114.254.37.254:18888/rtp/239.3.1.26:8108
四川卫视,http://114.254.37.254:18888/rtp/239.3.1.29:8288
宁夏卫视,http://114.254.37.254:18888/rtp/239.3.1.46:8124
山西卫视,http://114.254.37.254:18888/rtp/239.3.1.42:8172
广西卫视,http://114.254.37.254:18888/rtp/239.3.1.39:8300
新疆卫视,http://114.254.37.254:18888/rtp/239.3.1.48:8160
河南卫视,http://114.254.37.254:18888/rtp/239.3.1.27:8128
甘肃卫视,http://114.254.37.254:18888/rtp/239.3.1.49:8188
西藏卫视,http://114.254.37.254:18888/rtp/239.3.1.47:8164
陕西卫视,http://114.254.37.254:18888/rtp/239.3.1.41:8140
青海卫视,http://114.254.37.254:18888/rtp/239.3.1.44:8184
内蒙古卫视,http://114.254.37.254:18888/rtp/239.3.1.43:8176
三沙卫视,http://114.254.37.254:18888/rtp/239.3.1.155:4120
厦门卫视,http://114.254.37.254:18888/rtp/239.3.1.143:4120
兵团卫视,http://114.254.37.254:18888/rtp/239.3.1.144:4120
CCTV-4欧洲,http://114.254.37.254:18888/rtp/239.3.1.213:4220
CCTV-4美洲,http://114.254.37.254:18888/rtp/239.3.1.214:4220
CGTN英语,http://114.254.37.254:18888/rtp/239.3.1.215:4220
CGTN纪录,http://114.254.37.254:18888/rtp/239.3.1.216:4220
CGTN西班牙语,http://114.254.37.254:18888/rtp/239.3.1.217:4220
CGTN法语,http://114.254.37.254:18888/rtp/239.3.1.218:4220
CGTN阿拉伯语,http://114.254.37.254:18888/rtp/239.3.1.219:4220
CGTN俄语,http://114.254.37.254:18888/rtp/239.3.1.220:4220
CETV1,http://114.254.37.254:18888/rtp/239.3.1.57:8152
CETV2,http://114.254.37.254:18888/rtp/239.3.1.54:4120
CETV4,http://114.254.37.254:18888/rtp/239.3.1.56:4120
中国交通,http://114.254.37.254:18888/rtp/239.3.1.188:8001

四川电信,#genre#
四川卫视4K,http://171.213.237.112:8188/udp/239.94.0.115:5140
湖南卫视4K,http://171.213.237.112:8188/udp/239.94.0.116:5140
江苏卫视4K,http://171.213.237.112:8188/udp/239.94.0.117:5140
浙江卫视4K,http://171.213.237.112:8188/udp/239.94.0.118:5140
东方卫视4K,http://171.213.237.112:8188/udp/239.94.0.119:5140
山东卫视4K,http://171.213.237.112:8188/udp/239.94.0.120:5140
四川卫视,http://171.213.237.112:8188/udp/239.93.0.169:5140
凤凰中文,http://171.213.237.112:8188/udp/239.93.0.162:2192
凤凰资讯,http://171.213.237.112:8188/udp/239.93.0.118:2191
CCTV-1综合,http://171.213.237.112:8188/udp/239.93.0.184:5140
CCTV-2财经,http://171.213.237.112:8188/udp/239.93.1.23:6000
CCTV-3综艺,http://171.213.237.112:8188/udp/239.93.1.11:2223
CCTV-4中文国际,http://171.213.237.112:8188/udp/239.93.1.105:5140
CCTV-5体育,http://171.213.237.112:8188/udp/239.93.42.37:5140
CCTV-6电影,http://171.213.237.112:8188/udp/239.93.1.13:2226
CCTV-7国防军事,http://171.213.237.112:8188/udp/239.93.1.67:5140
CCTV-8电视剧,http://171.213.237.112:8188/udp/239.93.42.39:5140
CCTV-9纪录,http://171.213.237.112:8188/udp/239.93.1.24:5140
CCTV-10科教,http://171.213.237.112:8188/udp/239.93.1.28:5140
CCTV-11戏曲,http://171.213.237.112:8188/udp/239.93.0.102:5140
CCTV-12社会与法,http://171.213.237.112:8188/udp/239.93.1.30:8124
CCTV-13新闻,http://171.213.237.112:8188/udp/239.93.0.66:5140
CCTV-14少儿,http://171.213.237.112:8188/udp/239.93.1.29:6000
CCTV-15音乐,http://171.213.237.112:8188/udp/239.93.0.103:5140
CCTV-17农业农村,http://171.213.237.112:8188/udp/239.93.0.92:5140
CCTV-5+体育赛事,http://171.213.237.112:8188/udp/239.93.1.36:8004
湖南卫视,http://171.213.237.112:8188/udp/239.93.0.88:5140
江苏卫视,http://171.213.237.112:8188/udp/239.93.0.89:5140
浙江卫视,http://171.213.237.112:8188/udp/239.93.0.124:5140
东方卫视,http://171.213.237.112:8188/udp/239.93.0.123:5140
北京卫视,http://171.213.237.112:8188/udp/239.93.0.180:5140
深圳卫视,http://171.213.237.112:8188/udp/239.93.0.182:5140
广东卫视,http://171.213.237.112:8188/udp/239.93.0.181:5140
天津卫视,http://171.213.237.112:8188/udp/239.93.0.167:5140
山东卫视,http://171.213.237.112:8188/udp/239.93.0.168:5140
江西卫视,http://171.213.237.112:8188/udp/239.93.0.134:5140
东南卫视,http://171.213.237.112:8188/udp/239.93.0.42:5140
黑龙江卫视,http://171.213.237.112:8188/udp/239.93.0.183:5140
重庆卫视,http://171.213.237.112:8188/udp/239.93.1.107:5140
贵州卫视,http://171.213.237.112:8188/udp/239.93.0.131:5140
湖北卫视,http://171.213.237.112:8188/udp/239.93.0.250:5140
安徽卫视,http://171.213.237.112:8188/udp/239.93.1.106:5140
河北卫视,http://171.213.237.112:8188/udp/239.93.0.132:5140
辽宁卫视,http://171.213.237.112:8188/udp/239.93.1.108:5140
云南卫视,http://171.213.237.112:8188/udp/239.93.1.174:5140
河南卫视,http://171.213.237.112:8188/udp/239.93.42.45:5140
广西卫视,http://171.213.237.112:8188/udp/239.93.42.46:5140
云南卫视,http://171.213.237.112:8188/udp/239.93.0.174:5140
吉林卫视,http://171.213.237.112:8188/udp/239.93.0.248:5140
甘肃卫视,http://171.213.237.112:8188/udp/239.93.0.81:5140
陕西卫视,http://171.213.237.112:8188/udp/239.93.0.143:5140
CGTN英语,http://171.213.237.112:8188/udp/239.93.0.104:5140
CGTN西班牙语,http://171.213.237.112:8188/udp/239.93.42.49:5140
CGTN法语,http://171.213.237.112:8188/udp/239.93.42.50:5140
CETV-1,http://171.213.237.112:8188/udp/239.93.1.111:5140

四川移动,#genre#
四川卫视4K,http://183.220.107.138:4022/udp/239.94.0.115:5140
湖南卫视4K,http://183.220.107.138:4022/udp/239.94.0.116:5140
江苏卫视4K,http://183.220.107.138:4022/udp/239.94.0.117:5140
浙江卫视4K,http://183.220.107.138:4022/udp/239.94.0.118:5140
东方卫视4K,http://183.220.107.138:4022/udp/239.94.0.119:5140
山东卫视4K,http://183.220.107.138:4022/udp/239.94.0.120:5140
四川卫视,http://183.220.107.138:4022/udp/239.93.0.169:5140
